glucose,L-lactate,L-alanine,L-valine,L-isoleucine,L-leucine,L-glutamine,L-glutamate,glycine,citrate,creatine,creatinine,pyruvate,acetate,3-hydroxybutyrate,2-hydroxybutyrate,formate,L-histidine,L-phenylalanine,L-tyrosine,L-threonine,L-proline,L-lysine,L-methionine,taurine,choline,betaine,myo-inositol,succinate,L-asparagine,L-aspartate,L-arginine,L-serine,L-tryptophan,L-ornithine,trimethylamine,TMAO,dimethylglycine,sarcosine,glycerol,L-citrulline,L-carnitine,glutathione,hippurate,2-oxoglutarate,3-methylhistidine,L-malate,succinate,fumarate,2-oxobutyrate,acetyl-l-carnitine,uracil,uridine,inosine,adenosine,allantoin,beta-alanine,GABA,l-carnosine,l-anserine,l-cysteine,l-kynurenine,l-homoserine,2-aminobutyrate,trans-4-hydroxy-l-proline,hypotaurine,homoarginine,guanidineacetic-acid,n-acetyl-l-aspartic-acid,ketoleucine,2-hydroxy-3-methylbutyric-acid,propionate,butyrate,isobutyrate,isovalerate,valerate,phenylacetylglycine,3-hydroxyphenylacetic-acid,4-hydroxyphenylacetic-acid,indole-3-acetic-acid,phenylacetate,benzoate,kynurenic-acid,5-hydroxyindoleacetate,pantothenate,scyllo-inositol,L-ascorbate,row
0.018753992293204725,0.05512866648442248,0.006194319296895305,4.034911207710396e-05,6.449675144997062e-05,2.3681107015818396e-11,4.554438575563406e-08,0.006981790163145075,0.005190437985394673,4.639319313190453e-06,2.053762789448903e-06,3.8044935469280574e-06,0.00023456509126568224,0.00042869574888042337,0.0047577073329239565,4.3977870371328646e-10,0.00015623879459329622,1.5510988829736468e-06,4.7124299366693874e-07,0.0018364053873159243,0.001989899230571305,0.027346329441338354,0.009046230194692315,0.00014351088291663462,0.008947430142001554,0.007502053347070246,0.0015943333248163952,4.353749348887104e-19,0.00031287832979263466,1.015153290496002e-05,0.004378719089384577,2.7614439524740222e-08,0.00015927326454448227,0.00017561695229096182,0.009704456869899803,0.0002112238057657777,0.00044756674549846113,0.003184291239105635,4.064115225053942e-07,0.002316947445994689,4.795651678747323e-10,0.00022217844601985103,7.648247672926444e-08,1.4414464548843147e-05,0.0003133197238090057,5.72755324841163e-07,8.953772023541579e-06,1.3239175968219948e-05,0.0001277625426772498,7.964105389890998e-37,0.006166796450323752,0.0002303567694743963,0.006462191408269682,0.002230789412518389,0.009559297399829962,0.0018451073927245488,0.000198047866976236,4.1559151804017756e-09,0.02078282792883123,2.7447697088634724e-06,0.00592196724002308,0.000789475093882795,0.011350527626167884,1.8046608053090012e-05,1.7690444452241932e-06,2.2372477599509076e-07,0.0036466961514296102,0.0026875802822771927,5.510244859737305e-08,6.0164322862814556e-05,9.413519442872642e-09,6.344955631618404e-09,1.5982315241046482e-07,7.37739599010933e-11,3.480824530122887e-05,1.900254949489211e-12,4.350474237363745e-06,0.009080446387364556,0.003015509094815792,0.000931686319523546,1.3196339822872655e-05,0.00014941742865348336,0.0007516500845794344,2.4548699263335044e-06,0.009004733603824557,3.3612346940183535e-07,0.01826621224342802,47
0.01097984868496356,0.03065664120867825,0.0020313936486975165,4.602914409251464e-15,0.004424136909423806,0.0009474354220049789,1.682882931203615e-11,0.011366685282183922,8.673986553966056e-14,6.95670202449056e-12,0.0060247111028417085,0.0004824159509512199,0.00012747055231990072,4.113234746027944e-08,0.012676944847494136,1.09615108356299e-13,2.5624157525230914e-05,2.6450072022565194e-10,0.00709068610894601,0.005906027722728593,0.03284871604902895,0.03316855409433616,1.929316829171971e-20,1.747419044018271e-23,0.001289095879430242,0.001429641571262574,0.014674771717435866,0.012412506477373785,5.356616654875883e-11,4.2677703179132316e-10,0.009086406617564291,0.0015533077664808526,0.010300959845053933,3.14334678200255e-10,0.010844801689325655,3.0209973793226565e-05,5.95488963721841e-09,0.00469414920931566,3.2490718663187684e-13,5.286875358892395e-13,2.397658704453678e-13,0.011639731574369197,1.3770894264414315e-08,3.583852721831611e-10,0.0008126643142200152,0.014602083257987912,1.9950678527993285e-14,1.9472087006520938e-08,0.00011630883035193792,9.839790244397021e-16,0.030893664181398627,0.0004941962530899716,0.007808564949742181,0.003584373112809004,0.0035218009133159913,0.0013895718052366055,4.972661753214402e-10,8.827611271479059e-10,3.6521075133813654e-13,0.011616142222614182,1.164593911211029e-12,0.008330221377082638,0.023998698891116495,3.3230777376375808e-09,1.4521514888256269e-12,6.181955459354077e-20,2.678665910906639e-09,0.001071959925002184,0.0006806074409336421,3.661931385082894e-21,0.002557535937000674,2.1777286209337957e-13,7.434674764736558e-15,1.480656241973695e-20,6.487378134922891e-10,0.016098161135233394,1.101374700752019e-07,0.00913289359957283,0.01056442654695334,4.8744265286090604e-14,0.0024466496938757264,3.6223459237509927e-05,0.0012735395631439752,5.940087396863667e-14,2.9124326902022546e-09,7.605875641378395e-10,0.000140849019804832,86
0.006926259174081015,0.05656087874422317,0.00016401165464112352,6.5977261189040426e-15,1.6725811832948376e-21,1.010722668968448e-14,0.0013098123186122354,2.4475652613835537e-19,1.8457322283882293e-09,4.5458345608716274e-10,0.0009480375780640961,2.8217171100474036e-15,8.916855623383147e-06,6.854412738844713e-11,0.002417378327824964,2.2988986929445414e-15,0.0005556967619720512,4.610492711864653e-12,2.0070948340237748e-10,0.0007270313135759441,0.007284140032791442,1.0837939759296626e-15,5.920345116520438e-13,4.3071858259427065e-11,4.015769331799289e-23,0.0042035513633098195,1.2175413624912775e-10,5.879598539539776e-11,3.9134343063520525e-06,1.3740428451893535e-12,0.005108117756866101,7.50239017716219e-06,0.0025424598253381303,4.996124472149145e-07,0.0015807784436694585,1.7671728582952235e-10,0.0034920363652139797,0.0004279720412957858,2.2602938494914013e-08,3.3790448014564385e-06,9.596539867980905e-14,0.006058309655708108,6.486790898862297e-06,9.366582556511737e-10,0.000479222460964244,0.017899723931235602,6.136907613703282e-05,8.243847500976371e-09,2.4256536866614437e-05,1.1428787857094426e-10,4.882313307077661e-09,6.769424653075336e-05,0.0026648092924201057,0.0009213424017355095,4.356247735784859e-07,0.00037934735778408853,2.6200816170464686e-12,0.002016700792478246,1.954794202899352e-11,0.0037282695370924068,0.0021138916749804232,0.01475302422709453,0.009330631977916793,0.006916528378843599,1.4328091698398524e-19,7.045194258780297e-12,3.3883970405261925e-05,0.0014263598548992491,2.982589363647021e-11,0.0005756973168951993,0.00015887219876431713,1.2071785306102002e-10,4.302911599925163e-15,3.5566903658508057e-13,0.013771101185035809,0.025152888668955327,2.634318527383979e-09,1.1357339526144982e-23,0.003821218959672842,0.0003116573107145554,0.0013952922005497628,1.513946339002569e-09,0.00017768469777248368,2.943187873205503e-10,3.284973328502722e-11,6.910128480265036e-11,0.002847842935925336,123
3.863627754088086e-09,0.0006121987501624627,9.372672200875282e-11,0.0021046821479251683,9.918397944084622e-06,5.500162039718379e-06,1.1160503122975148e-06,1.5241186966259277e-09,2.0837568558158276e-09,5.781343411619663e-13,0.002928537705337999,1.9797169523821115e-10,8.363008461268371e-09,0.0007946756412367576,0.0045803835180544365,0.014539984722266449,0.00012022532214974927,1.057850262411092e-10,0.009795437981969987,3.960612904834231e-12,0.0024162502432541317,0.06260362120492108,1.3885027649719864e-12,6.634031304360581e-07,0.0015772970160186802,0.002171001291841044,1.859061866439843e-08,0.010236285652924873,7.490316814242983e-09,1.2433043806691508e-09,8.513915616424021e-11,0.003973799171995218,1.0010091508326456e-11,0.00498544697435898,0.0031761991232678853,0.0005476039483019452,0.0024041182909084586,1.0842178732040804e-07,7.374965639952745e-11,7.083327680919919e-09,2.0591909695781538e-13,0.003557967008861893,3.461021988885474e-08,6.468631223357214e-06,1.0196830458076967e-08,1.2508443623229545e-09,1.7323311233347826e-24,0.005060776826677891,6.286847474145593e-05,0.011147033480734914,2.0114076898457184e-05,1.906710951228833e-05,0.01740812855524056,1.3525493160158259e-08,6.815440582821593e-11,0.0001324051853952528,0.007929957255718795,0.00033041257152770725,0.006123801348671983,1.605415841354254e-08,1.7738043152366226e-11,0.009611842759310782,0.008454927003991312,0.0005146860408455915,7.547744894267694e-09,0.0024639006700537145,0.008087442579482634,0.0006992070275915363,0.023561332158192505,0.08659760500602781,0.001917338322756039,0.00018929199155650353,4.0826353023747205e-35,0.0008487162933550352,1.60947290976445e-07,0.0044887000771907356,3.000060148095948e-10,9.697617996118301e-07,0.0001238865888905698,0.0010096123146872283,1.4515610360999563e-11,2.06201765209982e-09,2.0858759799722333e-11,2.1492005198699778e-18,4.930219678169735e-10,4.068331798365111e-11,0.00841359101038033,227
0.02154966452396089,3.240958191393183e-12,2.8335082706836313e-29,6.00585851035565e-10,0.0028886560926391063,2.346624612434302e-13,1.854290057610448e-12,0.0024559227735188927,0.0004836421914127022,4.264266080599407e-12,0.0023566798619318657,0.0016441856152446292,7.455889384612434e-11,6.142249492261191e-11,0.00695381139144901,9.55968530897378e-16,5.878151865412855e-05,0.0017851889040076277,5.3375741334901394e-06,0.0022464659485102872,0.06638766501860648,0.009059556904099927,0.0020271149403616306,2.163140753420761e-11,0.004768327462182269,1.3081957731336802e-05,0.0018519801812595623,0.004459306841922278,0.0001048358390615872,4.4457969441868264e-06,1.2140156552830808e-08,0.004392260135749696,0.0037029528915681533,0.0018002379254253042,3.789546603840671e-14,5.5749316043313743e-05,1.3245965056785e-07,0.00024214327574740733,9.378446827429863e-28,5.499371953349259e-14,5.153470719410224e-15,0.0022359754586379586,1.575355232581976e-10,1.0847877101145631e-11,0.003268184863478149,0.006980550573188828,8.809602750177603e-12,1.0128137785548325e-08,0.00015400393587261332,0.00010977098383439428,2.9177289761008877e-07,0.0004829658758826115,0.011560412424556788,0.0007601849364061444,0.002960536990046075,0.00028064774588467794,4.017789774964769e-08,1.6429738774560247e-11,0.003684337528018253,0.0034551049909464357,1.1333761711291187e-10,0.020771765550943785,5.616074825404731e-11,1.3443838477237043e-09,3.927771339145451e-09,4.372490385820925e-09,0.006301642003144607,0.0010619420537652162,0.0011759131914935539,0.0013910017957026602,0.004835504762409733,7.777524689614347e-14,1.211157018743813e-13,2.2303491034419175e-13,0.007621123959219729,0.02230539425668069,0.0074354349570126994,1.1042368703134688e-08,0.0025520719730384965,0.0012400025056704214,4.318648310556967e-07,5.8360626533517515e-08,6.3062477414318955e-06,1.7578056806103414e-21,0.005162209416174211,2.3245222028102626e-11,0.00978374438509757,291
2.0260321281175887e-07,0.004075890133433674,0.00015074390067914856,0.0018180217613150231,4.831660734693943e-09,0.004526833573784203,5.682508072888849e-07,1.5312709123976341e-06,2.2907716573738636e-07,7.671212374779168e-09,5.650510581557123e-10,8.583713422975971e-10,5.069223836556429e-05,1.0472296611476504e-08,0.0033149227046854832,4.4904920434105985e-26,0.00021210224155784115,0.0002479982101039033,1.0353116877265681e-08,1.9803443260301594e-17,0.00048037233345504923,0.03950596637158141,1.5279159170991767e-10,5.419090016601027e-08,0.0006490866599791856,0.008280129171398372,1.9994172822920253e-06,0.0017838226626356321,8.074030086601665e-06,1.853407788083763e-11,0.0003916772035998312,6.44348881408278e-08,0.0058926886107714856,0.00014791833507086626,4.947255760917116e-10,1.6842976127816338e-11,0.003808865332802839,1.9339686786823158e-10,2.2447504747390894e-07,1.9326658430325413e-07,1.1068412530395562e-07,0.0018654170488873309,0.010408859702160921,1.3458706673943942e-09,3.2849680153973474e-10,4.779053240664109e-09,0.00013274436736950137,0.0015693499885695828,0.00029179023265714024,1.6051910767690675e-07,0.0014977565661958203,2.538147603445283e-06,0.015972023369866212,2.7636052979308445e-08,2.9672447613343978e-08,2.933417482105168e-06,1.4548951728171396e-09,4.406556559192489e-20,9.362377345042924e-08,7.492591958433137e-07,0.016865914222487215,0.0112428599378513,0.00025346844168875113,0.00028560252194849856,5.9031581121883684e-08,3.2904329876476323e-06,0.003607391994438479,0.00044723922198095764,0.011382593872698644,6.498494037465849e-06,4.040893930654118e-06,0.0012081343666447,0.0016354053865629868,0.0020045625148044474,0.10216752151460284,0.0019497653577672863,0.0002458934828018907,0.0016886180489386828,0.0020693644330426505,0.0002651444412875701,1.2912158389066112e-06,0.0001560961834936416,0.00013764434084148015,1.276776921975853e-07,6.978684324205234e-08,4.572802709120381e-08,3.2220858821735997e-07,363
0.08107470226233941,0.010505532274246568,0.006981872094107168,2.1311971235579626e-11,1.908507983619588e-05,1.6645675876831072e-36,1.449333421731219e-13,1.8195935146710476e-10,2.171771997461033e-13,5.465963100648729e-08,0.0002354170316705271,0.0003753019372974624,2.9550522734797356e-06,1.6328025991799848e-10,4.6438619600927284e-11,2.941397067371276e-14,1.6189982120123722e-05,0.017927957936160407,0.0013246210076395752,3.952496636979274e-05,0.0709447508359244,0.03964590998897047,7.871258675090465e-11,9.326603865828162e-10,0.017166363093072533,0.004978687536535666,3.7031524125824107e-06,1.4533185754278778e-12,0.0006124089577249686,1.3409950383774493e-07,0.005365383335097572,1.905780493684511e-09,0.0016040330581086207,2.128574609551718e-10,9.685837841401221e-08,2.202592997868488e-07,2.4798805992061025e-05,0.00021578602785867732,0.001536309067823346,0.01719061926158899,7.1161680559100504e-12,0.007342713241623671,6.508571764527542e-06,5.17443698860709e-10,8.429659258130019e-10,1.3263863336996331e-08,3.156159100029555e-11,8.953310326674731e-05,0.00011537215873773259,2.548924385114025e-13,0.00610072565582977,0.0011619523087370881,0.0019020237516536183,0.005801053089455694,0.003652731181984956,0.0008194084218574167,1.520030643175522e-10,3.318033221286483e-22,7.356438031463873e-21,0.017266304098575682,0.012763248229183446,9.399899924804027e-11,4.32804299234418e-10,2.1833121248426846e-17,0.004948272153804025,1.1472322590995574e-11,3.1728532610922606e-14,9.24213570622326e-09,0.0040507228046559,3.790970871140439e-09,0.002523090977713051,1.2559992928546054e-13,2.167893282947619e-15,2.2528339577264563e-12,0.015782658438819753,0.059497016525870985,0.003040944386505191,0.005422151201676259,0.0028358763168908293,0.0010806576161616686,0.0005420128199531457,1.7965589875798443e-07,7.339010803221841e-06,0.0025127435374626738,2.9532254268023136e-11,2.435061624647727e-05,0.005996699843426005,421
1.3941140791706507e-07,0.0007067553809396816,2.849547224975286e-10,5.005429547775696e-06,0.005500659599415341,0.00031413184355232027,9.412241720286437e-09,1.1972459887709454e-07,3.4169481537968657e-06,1.8440730867864183e-11,3.3169504827578754e-07,0.009941890682984272,2.5527139733679917e-09,0.00017300073959323676,0.004623915716348382,0.02877679103352074,0.0001837409249639328,7.273049407091787e-08,0.010338767670379405,7.201530582274485e-11,0.00146977321507424,0.058935853008222794,7.955916854181007e-26,4.594136957508168e-08,0.0024811338581925313,0.006046164210600248,1.8697743984284851e-06,2.27385447302373e-05,5.363834147593537e-06,1.593916684013829e-11,0.0036522815917646315,3.4939950328323764e-07,3.5968914874594514e-11,0.005580544638318134,4.36181852446128e-12,8.82710081697048e-11,0.013358595774554402,4.76780157713723e-13,1.4147233131721457e-10,4.0343561800295763e-10,2.5516881672927596e-08,0.0024290768999196293,1.218397103856938e-08,7.296708158891882e-10,1.3189025808672451e-08,0.00784377951444908,7.910879879069864e-08,0.010724695769812508,0.0009199469721182052,9.331419045421866e-06,0.001789794299474974,1.3212589135728247e-05,2.92434674874067e-07,2.9553341227741477e-08,3.552284177781646e-08,9.621779413137458e-05,0.0006765168836826782,1.20607890987312e-10,2.6657143289629537e-16,5.171592789788175e-08,5.649305887294512e-20,0.0073768534907443055,0.005365648537762389,0.0010878713246544429,0.0005216821090029103,5.848689182096478e-10,7.861731738422199e-10,0.0001243842016040907,7.638682128887548e-11,7.698652079802338e-05,2.502976859662159e-08,0.0007476802860626406,0.0019948703097398533,0.0022275727682042534,2.762668918457041e-06,0.003100569016711046,2.058556096187324e-09,1.059836125026574e-05,0.00022451888386313987,8.564539666886965e-06,1.1734450783271164e-07,0.00010695521140440087,1.3451184905593111e-08,6.219492457916706e-08,5.314545332314963e-09,9.391556115278494e-06,3.8290760737765153e-10,497
0.047038571510507894,0.06240951463573525,6.4215281148146e-13,1.825957924972494e-11,0.003392226614154402,9.02866257693014e-11,0.010938892893396111,0.013805012162055022,1.604853474930963e-11,5.0776532034421925e-11,0.0011600691506225256,2.5280346159503566e-08,1.6069695639442552e-07,8.427977825180288e-20,1.903231722370781e-28,3.643022615695164e-14,0.0001314607362502311,3.5849881127463634e-11,0.00022111164598498755,0.006606025707179725,0.04365116437352563,0.029180667277972017,0.005205742668793278,0.001676158096031533,7.260414395909512e-21,0.01953172840033242,0.011275770078440243,0.03160946891430312,0.0013175702363221835,4.6927400166892333e-11,0.0012213104090112612,9.962015587193587e-14,7.494436863508414e-12,8.30972048882884e-06,0.007849699852061987,2.044430946531062e-09,6.206868005990863e-08,0.002267407169736502,4.9655965835758194e-12,5.2737929644745685e-17,7.579203708951242e-15,7.944425937958336e-12,1.1348593010995742e-09,1.8175857814860704e-09,0.00035843511774489786,0.018977010651293064,9.806962785462153e-12,1.3445552252693555e-09,0.0001354188483527876,4.0482927731122536e-20,4.527942946012756e-12,0.0010118082281794405,0.0052908733774299724,0.009729465146322263,0.018554950267536813,0.0013196376370733594,5.479116097945264e-13,1.8733489501620707e-08,0.02594515151450897,0.011354931312829514,1.8643446604095726e-11,0.02610420871460042,5.832186786245292e-11,2.8408741681136317e-10,2.9388130143649714e-09,4.413762390549269e-12,1.0680844501936856e-15,0.0032155307734634884,0.003933826013833598,1.2933393112099858e-09,6.8116143583418935e-12,8.163175445568403e-14,0.0022585948356666488,1.3199562493995967e-13,0.03693422454279043,1.332835409510135e-10,0.011495616998111186,1.101299657639485e-12,5.786806624115007e-11,4.701565692946263e-22,1.1566422884076015e-10,0.0006511125938032904,3.393408476401459e-09,1.0992613960253664e-12,0.002444274858883936,1.1029839306768283e-12,0.004684771249099619,824
5.504780420098279e-12,1.8439187796495488e-06,6.9175704494903e-12,0.00614075257418884,1.228884640106868e-06,2.7219048145057293e-09,3.908203740229047e-10,8.392685666553615e-07,3.037031792030371e-07,0.0012545191706497926,0.025115169449041748,9.804227540283005e-05,9.453326364849797e-05,3.524135026113021e-06,0.003933883410849184,1.3736618841955243e-11,0.00014101614775654758,4.169190834127067e-09,0.0010608499731783242,0.0001981857331984661,0.0018022571780365634,0.022536699015024766,1.2623695889553922e-09,8.392312988029714e-10,0.0024678398078366954,7.83412025107036e-11,0.0003820400027809577,0.0066334949582841874,3.480371244092058e-06,3.867688601238495e-19,5.0777291324146e-11,0.013870224676488404,0.02914310648959527,7.393220991395098e-11,3.6589303033892804e-08,1.4693243147786125e-13,0.0016841915811686547,1.0852006452810758e-14,0.00324602788039816,0.015566203975836001,0.0040643096446796876,0.004312142562062652,4.540523187840413e-10,5.709106654316225e-09,0.0011744887435676465,1.3877097947073876e-05,2.4511802530628896e-09,0.0049721800043445894,4.1063864971507325e-05,7.223488629743249e-09,2.0128615941590254e-06,6.256814253760408e-08,0.012240457923974763,0.004284706845840578,0.006643131359674607,1.5843856777185356e-07,0.021455599577316804,2.0135946493531984e-07,1.5400841094483427e-08,2.86869537737658e-10,0.01268848305974931,0.0049579066919460705,2.892326360079478e-10,2.911633314827579e-08,3.3169766730371976e-11,1.2757097276844507e-10,3.033024879609933e-12,1.6249054275662862e-09,0.00033070598211888365,0.00992573317986913,8.880714215810661e-05,2.8298951133436177e-06,0.00013197189327431315,0.0014013038272665166,3.3059275290577283e-10,0.0053885037591156456,2.8983884482830504e-10,2.9782580660004215e-30,6.332122486354428e-13,0.006141313354205889,9.751068243389889e-09,6.913507216410731e-06,0.0001609937848666465,0.008630345466100421,0.009885696417039786,0.0006446455353928638,6.087081238371036e-06,873
