glucose,L-lactate,L-alanine,L-valine,L-isoleucine,L-leucine,L-glutamine,L-glutamate,glycine,citrate,creatine,creatinine,pyruvate,acetate,3-hydroxybutyrate,2-hydroxybutyrate,formate,L-histidine,L-phenylalanine,L-tyrosine,L-threonine,L-proline,L-lysine,L-methionine,taurine,choline,betaine,myo-inositol,succinate,L-asparagine,L-aspartate,L-arginine,L-serine,L-tryptophan,L-ornithine,trimethylamine,TMAO,dimethylglycine,sarcosine,glycerol,L-citrulline,L-carnitine,glutathione,hippurate,2-oxoglutarate,3-methylhistidine,L-malate,succinate,fumarate,2-oxobutyrate,acetyl-l-carnitine,uracil,uridine,inosine,adenosine,allantoin,beta-alanine,GABA,l-carnosine,l-anserine,l-cysteine,l-kynurenine,l-homoserine,2-aminobutyrate,trans-4-hydroxy-l-proline,hypotaurine,homoarginine,guanidineacetic-acid,n-acetyl-l-aspartic-acid,ketoleucine,2-hydroxy-3-methylbutyric-acid,propionate,butyrate,isobutyrate,isovalerate,valerate,phenylacetylglycine,3-hydroxyphenylacetic-acid,4-hydroxyphenylacetic-acid,indole-3-acetic-acid,phenylacetate,benzoate,kynurenic-acid,5-hydroxyindoleacetate,pantothenate,scyllo-inositol,L-ascorbate,row
0.014006958683295729,0.0011849040668777504,1.8971785161584327e-05,5.929349124242384e-07,0.030503375713215392,0.17621406901582984,1.2871310476594052e-05,0.010660305863222938,0.00121358724075316,0.001835557922088199,0.0031492863301014846,0.003479544165833597,0.0004377732011139861,0.00032854295857121023,0.0003613335259878358,1.2725979888089616e-07,0.00013430655466050332,1.8990065157562267e-06,0.0001168052676326934,0.008141967682101984,0.0025524620419521086,0.01044442253779397,2.0434061324618752e-09,1.6727332487737826e-05,0.0001088038788635777,2.801315880468154e-07,1.893089228307422e-05,0.00751359710509979,0.0005024039827405756,0.008788858423688204,0.008209876438294936,3.9649598080407457e-07,4.613967230271758e-07,2.5193583278686676e-05,2.8011806493158213e-05,0.00416935731973233,1.728060310960101e-05,9.097204871945739e-11,3.7739016261517075e-05,8.430317695405171e-05,0.013810431607209116,1.7842297036687398e-06,1.7774439428675247e-05,1.0166259202866213e-05,5.925273876322654e-08,1.6308810815599618e-06,0.0012082165176548222,0.0004333108743344197,0.0005549090530112162,0.0036906126263793557,1.43773824331911e-06,0.00019261620049758967,1.0435132053650964e-09,1.145162268684658e-05,1.2942831970761624e-05,0.00032122810607592106,0.005853961214580508,1.1696692392381065e-05,9.854383957134591e-05,6.249659829802982e-05,0.007452048004073182,3.1844260513387404e-09,0.0004603103431509873,2.377565695032938e-10,0.008435992650935233,0.00905124166193092,0.01091519778258622,0.0007668458089572199,0.0003599254382918389,0.0011502580128464669,2.3171012986666715e-15,0.00014160698032178887,0.0017661148339506048,0.0007485067514425492,0.0025888554161318297,0.007926147599955453,6.54321059371208e-07,0.0023640336619805773,0.00226659239454149,7.922955794790651e-08,0.0026561747473064627,3.744626626131175e-05,4.268152142780407e-05,0.0001342852283686262,0.0005476181194632385,0.00879726383187145,0.005742662112470839,228
0.02500710218654562,0.0005666226200098536,3.7500922791829756e-07,2.275490760682744e-06,0.010421082964543334,0.06896237438507688,4.976206580877419e-07,0.0021319826770358815,0.0003202733142404924,0.000815029017894322,0.00747303965931505,0.006444412134570099,0.0014587055110756356,0.00014529769185000468,0.0006690932787249166,0.03835337188312748,0.00012353382383199925,1.757415116482413e-08,6.840705859019836e-07,0.012728785022723475,0.00047226033017763714,1.2359847460219457e-09,8.70975656188835e-09,1.4429784949809917e-07,9.442591600611715e-07,3.202520632336036e-08,1.8018471439932722e-06,0.010860396879419053,0.00010391323508672487,0.010306889948506886,0.00822568355322472,2.8123484777404243e-06,5.119002775318724e-12,2.3175602013510448e-05,0.0011568002275700678,0.010569041864656598,1.3062497010875087e-06,7.2766171210402735e-09,0.00023788509195883,3.5428953318180744e-05,0.007081566465262799,1.0926042125094903e-08,2.006138758165691e-06,1.7631017624703544e-06,1.5448429402020195e-10,3.810158794780548e-05,0.004561957303985595,0.0006611558615101595,0.0006953306008760311,0.00015795330123607936,2.0203948790115297e-07,0.00023381076015776536,1.3433880036501255e-19,5.456586246212203e-18,3.9124233228575545e-09,0.0006677754984254908,0.004174792893263442,1.8587104361652932e-07,8.037378928313699e-07,1.3427448777867616e-05,0.008848821217198538,2.2635158530828197e-08,4.543028058963898e-06,1.1870495983467464e-08,0.0065499540737307075,0.00985942715590955,0.014130559801611455,0.0006398662941908106,7.867730582715026e-05,0.02310704550306312,8.866625408219256e-09,4.48576050377328e-06,0.01115267358082079,6.47860374512767e-05,0.04557630494488305,0.011537461836839742,1.97503867956209e-06,0.003964233794111026,0.002382237804895525,4.4775426008734674e-07,0.0034998158840262154,8.780815326098004e-05,2.730600969022261e-05,6.349926867462444e-05,0.020281486668051598,0.010150912460162228,1.0943780081293418e-06,499
6.586315310612914e-07,0.0018776638297091808,5.070136406231756e-08,0.015450057523622692,2.6654929035372708e-08,0.004676939145704604,0.06227514396202971,2.490115647969466e-11,0.0013356359639286465,3.0387005608893576e-11,2.1212678819619235e-05,8.80413737397722e-10,2.917200540468784e-09,0.00021239776706938766,1.776265093491611e-42,0.006569987408628902,3.474803768660255e-05,4.021805525306847e-09,1.1873022664079353e-09,0.0006084319827610062,0.00010134662317171276,0.020942045944593733,5.2105214013404915e-05,6.442953428726081e-13,2.049013449414743e-08,9.447593735437652e-19,1.2193486092118505e-07,0.034320976190994175,6.558081342579641e-13,0.0017891041171280485,8.999608751479262e-09,1.4778804578717683e-05,1.6960319511387731e-09,3.566498749598742e-08,0.004086878803313941,0.006876805091956081,9.910345716871263e-08,0.005229886438884989,0.015451775173257146,5.683693020355044e-08,4.699258969561058e-10,5.981222960512377e-08,3.207772996120068e-09,1.6097888895917714e-09,0.01347524903747184,2.403018363952102e-11,5.855535509061484e-10,3.1786133726438435e-06,0.00020789943394528506,5.158539542152642e-07,1.45311060867225e-12,0.00016929021349202386,0.0008089358107196293,3.705684715289928e-09,2.595077497651781e-07,0.00041298551309806717,1.255810541231442e-09,1.2128946502287604e-08,4.92587280487978e-07,1.4158617921236174e-06,1.561690387985491e-09,0.0027844412121315032,6.821357680342531e-09,8.702003803455198e-09,1.2485207789658517e-13,0.004929110774936127,0.04191920087407532,2.8510291682136665e-05,1.4956011328460716e-07,0.0007582377282810101,1.2478686148906977e-08,5.492433878230565e-07,2.857602706334419e-10,1.1606527896676198e-07,2.3716214807831653e-06,0.00011453876321221087,4.876071347785736e-10,0.0017769573653400761,1.9715858941444307e-05,3.7942562830522353e-10,3.7776895596030957e-10,1.4808323530375932e-07,9.633288287511282e-09,1.1315909294890187e-09,4.200255862786433e-10,6.155516046548712e-06,0.006761330811464592,827
0.0003721969747169032,3.1241591151209304e-05,4.6971978704108853e-07,0.041434577345069744,1.3471447996164316e-10,0.006577137591652266,0.002784419959164804,0.009490019019383508,0.005690376183004999,1.1954418711639267e-09,0.0013936022425011783,2.712797965886677e-11,1.2361306255092662e-06,2.893114991864679e-05,8.911148111232668e-05,0.012675319167291737,9.070852347229624e-05,1.0805979087957543e-08,0.0002402947447094744,2.1457462136319563e-18,0.002040145978411603,0.0032701251939856357,1.626205728504532e-06,0.0012952943527539166,4.889937846735132e-09,5.2117896508219766e-12,8.686387109399004e-08,0.08193012420309231,1.3777846459618242e-11,0.009126854459355922,0.018208295061819726,4.4643586709040535e-05,0.024703312808979982,3.429136889532342e-08,0.0034883897744350857,0.0042730124181782295,6.16430454200637e-09,0.006071101823904183,0.034377939547412896,4.32173649440424e-11,0.0006030812049308289,1.936441914908202e-10,1.8241503624473956e-06,3.93070219836322e-09,4.037383907139634e-09,2.41464518674063e-14,1.1716765746916663e-09,0.000758784390197055,0.0001557247027866944,1.128907944347626e-10,7.592656182148226e-13,0.00027877852580793114,0.024604026376656575,3.4247187507954216e-09,0.013484776437801186,0.00018651640266016168,2.4457723273671884e-06,1.9478461102296433e-07,2.1807583240693797e-10,0.02719578619845086,5.324898445518449e-09,7.551947866335035e-09,0.02378399986955698,3.289761640106039e-10,5.130412260289578e-09,1.2429346522166714e-06,0.047640644857178,0.00238401036109299,5.604693058791681e-21,0.0011628536900801841,3.9143903192030466e-19,8.51494316144199e-10,1.0028147381570124e-09,1.6233287394368263e-09,1.4343393663717634e-09,0.004348198793597357,1.0462934045169008e-11,0.0028093848956773737,0.00030425134130918096,2.504132120327093e-12,7.527986479810537e-11,7.221616229989741e-09,2.1950300769892477e-06,0.0019444828208360014,4.687721852122943e-09,0.0004291669122356529,0.03546294708860361,1757
3.6926795762380813e-09,2.7592176086316267e-06,1.924058744008022e-09,0.03736145693440642,7.685518818572983e-11,0.0058056063526217795,0.01848243373843458,0.0009304550722608784,0.0069523187163230546,1.3112398915265534e-09,0.00018730452465797143,1.60355236681293e-11,1.6769960819358756e-06,9.672541748217384e-06,0.0003956988065723427,0.010266579317825446,7.527854813551218e-05,1.7963539923474663e-09,1.1176747156044357e-08,0.00020940971628237562,0.002545697101889438,0.01822666267608708,3.58018852513025e-07,3.50302674436109e-06,4.690073091868662e-10,1.843962365954115e-29,2.068247191076139e-09,0.09196342294900875,8.181349070098634e-12,0.006929546652156376,0.00783363457083388,1.7276832602523102e-05,0.012252261259777911,2.717997434905838e-10,0.0022816960877492668,0.0040128278838397315,1.9870552657576634e-09,0.003592036703306686,0.02093558209731707,4.194694218776643e-11,4.9922742557160834e-05,8.138189829181555e-12,0.0012676562339088062,6.160584590537763e-09,1.9097473651106707e-09,4.008151140838711e-12,8.680514769870762e-08,0.0005593064950346782,0.00019917473440585833,3.8874271268052005e-10,2.602602329827981e-22,0.00039674651000331726,0.01934209104367366,1.1611338485010926e-08,0.008645060467932883,0.00023676070350594434,0.0010234017162112335,4.698869572195721e-08,5.612097604196905e-09,0.013426667664798674,2.8233256702575436e-08,8.534867985892364e-05,0.005891141695167923,1.5217253067537333e-10,2.7627443450121043e-10,1.0065958593794328e-05,0.05778000838178307,0.0016398863332704335,1.55981429616807e-11,0.001019051892177054,6.613110908058317e-07,7.458706281082331e-09,6.042469511879059e-11,3.833266853801155e-09,8.44018625718533e-09,0.007079967639535949,3.546966784132336e-11,0.0029913793675548565,0.0003554448184460576,5.6736232204777245e-12,8.800835476202717e-12,1.1603225784800454e-08,7.727857997766533e-08,0.008182615466303193,7.089405728536206e-10,2.9861066036157205e-06,0.013428026315940473,2630
0.005035957713091504,0.0006339965483650704,5.491255022281524e-10,0.02904840703574964,4.709991683273265e-13,0.005655822497761082,0.033067047645339555,2.5516498082657406e-19,0.0065938794584134855,1.1371706495988996e-11,4.1933645856010674e-05,8.752225774545747e-13,1.1203593265242231e-08,2.104116559471795e-08,3.849562062270551e-09,0.009058802030295826,5.599042395896105e-06,4.418093378286729e-12,1.5689641542483864e-09,2.7784487562390992e-11,0.0017032046772912104,0.021662240284153565,2.5297493772764086e-10,2.0605735836450287e-10,6.874554892005907e-12,0.0012498082871132583,1.789993518098812e-10,0.04737309493812411,2.4571265299714444e-14,0.008408449374942424,0.009871396771629836,0.0030760715898988248,0.009888887563066984,1.0677221586470066e-08,0.0057484987723051785,0.005286975335148512,4.940740800813914e-11,0.0033492796123607174,0.07099166150151327,6.846355098498215e-12,1.2184203200171409e-29,8.040824931366508e-13,1.0267775886739296e-07,3.6263966052434114e-11,0.01238075800702032,7.45771019046126e-17,4.476795921304573e-10,0.0008244167480359945,0.00014381360622475384,1.4483949643176996e-13,3.2044046872416315e-21,6.22331241836563e-05,0.012682757013001563,4.414303875009085e-09,0.006195923680300513,0.00028465680785789337,1.0701409370974434e-07,4.075397092477551e-12,2.8133504344954624e-11,0.004519600247270627,3.432172938568356e-11,2.3651338670644437e-10,0.0010542160235979098,3.305365282222489e-13,2.0361557860662307e-12,0.0005124494428523952,0.05328450404825784,0.0021985463710785633,9.588964939665917e-13,0.0016058086029386337,4.7414516092260836e-08,6.095572413262226e-10,3.9921632470935495e-13,4.9247802344518265e-11,2.4319612217554977e-10,0.007731779467325422,1.7064846918360017e-13,0.0020533253550114603,1.8919883686397914e-05,2.5902603524974854e-14,3.6292858629012042e-12,5.1508359955841475e-11,9.555435488068562e-11,1.1751590120702129e-11,2.0124476465614334e-12,1.6531669920593095e-06,0.013831402743497772,2976
3.3311197333581286e-05,2.328168534482772e-05,1.576819478811265e-08,0.037827955402519875,3.1518080090304754e-10,0.005213898705139022,0.007384529393251179,0.003543897986801529,0.00555753057196613,2.535154134190975e-09,0.0005830051744882152,2.388484649642682e-10,1.2177295160056392e-05,6.050893235688497e-06,5.397677227946854e-06,0.012672641808240757,7.981035667107441e-05,6.731897020160821e-10,1.2525076191049339e-17,6.255402219465783e-07,0.0017743485474975764,0.006161484181818941,2.4681908467295507e-07,0.0019353408598397827,3.6635552063038204e-09,7.6220063964789e-10,1.345909286938594e-08,0.06300048444065275,3.816191556576208e-10,0.007457286384293064,0.010381056493384536,0.0013096234003645128,0.012231614780215021,4.244485418233028e-08,0.0020756123933328833,0.004818024826765312,5.992366283975388e-09,0.004639318758899264,0.03543918351659879,1.2414388525081004e-10,8.186313461378193e-19,9.479853003537156e-10,4.418157813105043e-06,1.2151041396635596e-08,0.003271853987785656,1.8823686546439986e-13,5.732363031135388e-08,0.00018815028549764968,0.00012762299821752067,2.218861236507931e-10,1.1734470334083544e-11,0.00015926117004004756,0.011525302084851991,4.997647835587153e-08,0.007387766893002193,0.00014127339392935488,1.2746497261114405e-07,2.283112354752416e-08,1.5745969466123932e-09,0.011934046594182747,1.1248784293173871e-07,1.0213760998260692e-09,0.01239948094861969,1.8326017215372497e-10,1.8062349979995255e-07,1.8598822679855405e-05,0.04675613734659124,0.0013673514646622823,7.528702040443738e-17,0.0009320930713768496,5.337015650347209e-08,4.233952778604141e-09,7.107301657089983e-10,6.469947321659383e-09,1.5034762947668997e-09,0.003326382472871961,4.54003664650036e-11,0.0025569202362041676,0.00020778192615000929,1.0032842200911562e-11,2.1170332777465228e-10,7.25280236932925e-08,4.48695769708808e-07,0.0033388757627329933,5.230464692982208e-09,0.00016819872773002172,0.015370540004606368,4761
2.607740243495865e-08,7.731529865436459e-05,9.285988259779387e-08,0.01664246573714439,9.42225324555613e-08,0.005727718654998591,7.962157247162624e-05,0.003081787196919292,0.010129533456375022,7.513012011335431e-10,0.0016606325614789675,1.545006485606133e-09,4.658985874780218e-05,5.874352225488161e-08,0.0013241790900842165,0.009185603159744883,0.0001883005503457653,3.051407077760398e-06,7.290010680193024e-07,0.0024534446987459777,7.24018014410659e-05,0.013688774589530564,3.0698993679161635e-10,0.007618196554088532,1.4275268999185985e-08,0.008639526428159194,4.597624194157089e-08,0.10915286768754552,5.4449096345138044e-09,0.011931813284078543,0.01305896333433337,0.012574992261649386,0.010143079951625134,1.555872437858015e-09,0.0029384704273192537,0.0061848702197832015,1.3568392825118377e-08,0.0016071700969504511,0.011444755151859944,1.8872058768600658e-11,0.002111292872343125,5.5144751088074005e-06,0.005965308863956053,3.7706383266882594e-07,0.024376950520077687,2.7885653853785204e-09,5.392430164535006e-07,3.070062160106851e-05,0.0002807457217943103,7.0680318537113e-10,5.111237199137701e-08,0.0006995995282599149,0.011377564653673214,8.470935149275797e-08,0.00794004439579621,0.0004937000993474568,0.00010715737024919928,1.7100718393615018e-20,2.6508243719051e-06,3.618334512878776e-05,0.0024192864405925335,0.00028450565829562775,0.008027040822106875,7.49246239193221e-09,0.015720969794289007,1.8085573320745276e-06,0.054733981524228384,0.0012895157166307985,1.510841014097856e-09,0.0007407133382906485,1.2702355019867821e-05,0.013577960135879377,6.420727486934112e-10,4.050983126061113e-09,1.1121909681172408e-08,0.018400440349776524,5.275508910212992e-10,0.0011153778314711765,0.0014560673850049332,8.517433015752092e-11,1.489805333136013e-11,3.716340881101398e-06,2.4739829750991597e-08,0.022555835314075557,1.6183819054209656e-07,0.0008887309790202463,0.013433428625293523,4824
0.007592158864758002,0.0004738284486557886,9.932568317228961e-10,0.025090622959609794,1.2693805407254535e-10,0.005486959068887508,0.013598098586488873,0.0079151988127382,0.008105083886384128,3.817697801837282e-09,0.001525025081908128,1.5841597671015885e-09,2.526928662816553e-05,3.6992912793652445e-08,0.0002143425937665676,0.015665296749615608,6.604372909506181e-05,4.247096889274006e-09,1.3110464972773732e-05,3.0944977914000476e-06,0.0008618799820530334,0.006253717414402703,2.0984187051675324e-09,9.198297390501225e-06,1.3699636866803887e-09,0.002772556835232856,3.5900518633675006e-08,0.04803071218228493,2.863485782568052e-10,0.00601463142152569,0.013748297581204086,0.008144514444413926,0.01341303534164924,5.878365348023472e-08,0.00040488622211825204,0.004387277102188041,3.4503575058521714e-09,0.0035144217003946153,0.04268800785074662,1.830472371279304e-17,3.9492911165731753e-19,1.0186827760131011e-09,0.004336431953412628,6.1703690128841885e-09,0.0059921674495252986,3.1870952303854144e-12,4.54093370045472e-08,5.676502956961087e-05,0.00011532183522324524,1.0925206299981463e-10,9.898950139648625e-13,0.00016482342577742146,0.01257672105784995,2.5951849286494258e-09,0.00771228587168941,0.00020130557480599592,2.3312978303978107e-06,4.1795222105164616e-10,6.362572712372203e-09,0.0019858334464039826,0.0017907845588486656,2.8950178593644697e-08,0.009018717034738648,2.6772018178767292e-11,1.1836495912160024e-05,0.00037918342055132034,0.05583358879644456,0.0025360128173988602,2.0481625119978242e-17,0.0008481137845410769,2.9993394841975415e-09,2.6656775173543353e-07,2.2120130245299462e-11,1.7201374127135334e-08,8.122654253471759e-11,0.004122804887174047,4.1785244726414905e-11,0.001812360746264042,0.00029270824710473384,2.6172224951706828e-12,1.2386405834852034e-09,2.7009148248508728e-08,3.154900209809315e-07,0.0021152080108747424,2.2118706998364337e-09,0.0002060101236107194,0.018809112923837922,5129
8.589735514281623e-05,0.00031642362593450977,1.0871953748384507e-09,0.02666667876481347,3.885904169055635e-09,0.00656012125023039,0.010617190235149204,0.00589970649860952,0.008220769851310983,5.026037967487533e-08,0.001170985292337087,3.0745917727321747e-10,0.0004999716558900866,3.7209451247689106e-05,0.001392039450747057,0.008904136191582927,0.00014141609157428627,1.796016336569624e-06,1.005109976531877e-05,0.00015528756022341897,0.0009137422295691627,0.014129067032216261,1.9145704438288453e-07,0.003828411704451386,1.538853942407154e-07,0.0005113366142827124,4.689504700573477e-07,0.09804185862242404,1.0704924013249109e-08,0.011989959528066786,0.01602076908148588,0.0009316027355535714,0.01807544630591891,9.131971318337598e-08,0.00698326946680634,0.005992534379119078,2.4440401088979083e-07,0.004714517264447787,0.05911947685347534,4.303636235390229e-11,2.4374025796106483e-05,6.225176745511905e-07,0.0007566876631404134,2.051399918980606e-07,0.016830859670554227,3.5906808750562244e-10,7.698901378588977e-06,0.0004565499684111526,0.00023272823836647602,1.0011525882566556e-08,6.987594330152055e-18,0.00039550980980003876,0.01582838010712986,1.508788393641503e-05,0.008414335938434946,0.00043702211877151835,0.0014027304508285768,1.78789375099401e-08,2.927777149289133e-07,0.010866264873372633,1.4894931604397774e-06,1.0106518805975287e-06,0.01798681085817458,8.909983290576806e-09,0.004094002815029144,0.00012202630906564744,0.06404390039120145,0.0018941358044666952,4.9498487855173176e-21,0.001536487550366531,1.0321397200263604e-06,0.0005643868467747042,1.1410990853940778e-08,2.211433805813113e-06,3.4231091564921516e-07,0.012399945143974205,1.1882158666294345e-09,0.0028279596310492173,0.0007457916690800513,1.847813163018268e-10,5.488224603533376e-10,3.885441885081092e-07,7.492620029509562e-06,7.488468770442029e-09,1.4200219084602432e-07,0.0009302142441466603,0.021056290769236367,5279
