glucose,L-lactate,L-alanine,L-valine,L-isoleucine,L-leucine,L-glutamine,L-glutamate,glycine,citrate,creatine,creatinine,pyruvate,acetate,3-hydroxybutyrate,2-hydroxybutyrate,formate,L-histidine,L-phenylalanine,L-tyrosine,L-threonine,L-proline,L-lysine,L-methionine,taurine,choline,betaine,myo-inositol,succinate,L-asparagine,L-aspartate,L-arginine,L-serine,L-tryptophan,L-ornithine,trimethylamine,TMAO,dimethylglycine,sarcosine,glycerol,L-citrulline,L-carnitine,glutathione,row
7.340079390170707e-05,5.758305650375783e-05,0.0004963684780666905,0.004575197913490434,0.004461279823945759,8.829987494549781e-10,6.982073726977101e-05,4.5779599316249084e-07,0.0010966484796506402,0.000499593776399966,0.0005440483103107783,0.0042734966500670565,0.00017199239127849104,0.002086831165621465,1.66601563775549e-05,0.12084080725056372,0.00019552553054094315,1.1696828018536472e-06,0.00010218700217279152,1.8808994671417128e-08,0.0012469453740212631,0.003536644393474822,6.9361549016621315e-09,0.00040649947920091625,0.000880208826142917,3.7319841670548673e-06,5.677181528199399e-05,0.00623391399103609,0.00030321634911048795,1.9713403537699419e-10,0.01208834091755454,8.684525003872028e-07,2.959260326006448e-11,0.014794995029521179,0.004541083312605739,7.098211592878673e-09,0.0001062980922804336,2.822251412535129e-05,1.8824670828106425e-09,1.7290304860532373e-05,0.002251338153149238,0.0006427602315898195,6.154211131890382e-06,49
4.374559178248331e-13,1.6640555146232427e-08,1.5099104653105603e-08,1.4402216906650397e-12,1.2527008838122986e-20,2.4429106344296224e-13,5.3080799584197654e-08,2.6312891796082427e-11,0.0019784003679243667,0.0006366826489168214,0.008160821677012263,0.0022347520454112113,2.3369899914426607e-07,0.002153746007000921,8.736054034106725e-10,0.022711801076662434,2.844237285739609e-05,5.801631540579073e-10,7.803840058972865e-05,8.573978252584781e-14,4.040703730000856e-07,1.6071211827648462e-38,0.01078739469623186,4.5577453278029315e-06,4.98479806953624e-10,3.947806307236758e-11,3.4688803323069717e-06,0.00998495024681351,0.00040719860554159744,1.239671636868781e-11,0.01770554190880114,4.9652788745869235e-09,3.849388394663892e-23,1.3262875601559677e-08,0.016757373550096932,4.6994318650021256e-11,0.0031551160267678452,3.07111258634671e-11,3.231818468949111e-12,3.970277766048763e-10,5.5217307580952435e-11,2.7957709013626e-09,0.00023060449100411137,90
1.9342060507001298e-05,7.3623553846081976e-06,0.0003446185675319028,0.00045780187508658173,0.00036433729621041677,3.697383546135394e-12,0.0003971749568519455,2.7100930824127047e-07,0.0006539365961306055,0.00044648632715578636,0.0002296232477212751,0.00226226637785828,0.0001278392616790328,0.001357827898201228,2.6353202448531826e-06,0.11750213530120808,7.265735061693455e-05,2.9176444966384514e-08,0.00109861903757172,2.4164682095959505e-10,0.0005875724690943505,0.0015230450890656758,1.1311468788169079e-10,0.0004065680053886047,2.4239426537364995e-05,4.896909226313924e-19,6.975662898036928e-05,0.010138153781193184,0.0003086878073656041,6.317218842130552e-18,0.007515788190731251,2.0193046173121897e-08,3.189041183157717e-13,0.010981440258175726,6.047324658362753e-06,4.5576872143060686e-10,3.984381264207252e-05,3.473506905973616e-05,9.418823335423624e-11,8.254984614405463e-07,0.0011396691558186373,1.4788704644817276e-05,7.830509357806045e-05,127
3.067631783466165e-10,6.37455497933992e-06,1.1721612506025085e-05,1.0685092588679728e-08,2.726334359415576e-18,1.5222603356348945e-17,1.985996491123391e-06,9.411054449407136e-09,0.002093395897139691,0.0005458050720926783,0.008391102649607579,0.0027588840800039454,1.3193678600328091e-05,0.0011078479790312156,2.404931801034514e-07,0.037183145939190504,0.00012748833568652508,7.776369976559587e-08,0.0004352754056479086,1.1698542319162707e-10,0.00011938882067357158,1.2638648125619623e-10,0.008114919208530014,7.026258050902773e-05,2.593605356523349e-07,1.3608524018046046e-07,0.00019334498477023012,0.009496271536694944,0.0005046633405736691,1.4505828548842511e-09,0.01424359815823725,3.909053798342699e-07,6.50557729708954e-26,2.535760468099139e-05,0.02064375902112813,2.529471419372796e-08,0.003148108388126799,7.380737924901458e-09,7.664914088976512e-09,9.892801875651457e-08,0.0014668516511366291,6.10976156724381e-07,0.00016726625965503755,237
7.551965371664399e-07,9.980794812608805e-06,0.0001536342987123927,0.00395060967038778,4.234466615374622e-06,1.4873236739605151e-05,3.206838720068145e-08,0.02487975847101188,1.4163378288090822e-09,1.1151422720012906e-10,3.833908697810091e-05,0.0001444566021395607,4.733355525662275e-11,0.00011627235722069611,6.711372820133337e-09,1.601569896668431e-17,0.0002240001880466148,5.708789882791926e-07,5.54556674075961e-07,7.522378418545916e-08,0.002754350557509686,0.0008540620128841277,3.886803420026027e-06,0.0021172847175169036,2.0416989996895337e-06,1.9552351237201885e-05,3.1531950711940115e-05,0.005243082627533567,1.5215863878624657e-08,5.885614019539012e-07,0.015490645699042498,3.194705254340391e-06,7.022512900469899e-10,0.0014466901233766488,9.397524354806325e-06,0.0018753146246665896,4.029253156685253e-05,0.00010846440985179824,0.006505486119461898,0.027489359688253164,0.013738971679191685,7.852673530891777e-07,2.038790158261497e-06,299
1.9413392371891148e-07,0.0005411908598015229,0.000845124113004472,0.004214039316069562,3.454201655857104e-06,1.3676404342529845e-05,4.474762208020706e-11,0.0040971565056511505,9.671869738658122e-11,1.6386447934675478e-21,0.00019536644041292543,0.00042572220358348244,3.2452108660236983e-12,2.4138209835990372e-05,4.735854385810772e-09,4.2353874986309704e-10,0.00011883738892964476,1.737359134169209e-08,7.93128554335559e-09,8.895546843706725e-10,6.190775709504971e-06,0.003807247725961069,0.0002461030279599795,1.3040973919889155e-13,4.0614498079789606e-08,3.1245090963352075e-05,2.340157385006057e-06,0.012189228758275692,6.273886175452662e-11,2.712689431687467e-08,0.008756969265590001,1.115700232593218e-06,2.0450026896741145e-11,0.0023917959154426565,0.0024429447042721075,0.0015767402063989247,3.4657222491514108e-06,6.681508550907534e-06,0.007728792320372236,0.024399543703416928,0.02410746896825275,1.1524041484690974e-07,5.2896665304366885e-06,374
2.261465272886147e-14,8.034062267721351e-10,3.4233591032255914e-11,4.94407772732764e-12,3.805563730413042e-34,2.067719114627016e-16,7.750887588971854e-09,9.708429648579551e-13,0.002463614270382356,0.0022399600990792028,0.00815811533814889,0.0035411052401179335,9.3006681045128e-09,7.987814828698874e-05,1.6812833542027563e-11,0.003998054250988333,2.448738155112484e-05,4.2562561814028895e-10,0.0021121237090413543,9.266397578278469e-14,1.1011321002592204e-09,7.965414614513351e-16,0.013593401353962763,3.2902480244312787e-06,4.4582398142450755e-11,7.209340335619558e-10,0.0013382736846678837,0.008993961361445618,0.00022711949323740276,0.004540684975285975,0.01149185057570096,2.546206788195585e-08,1.7780807556246302e-21,1.7817301141518772e-13,0.008213404776770034,1.7274877467130935e-06,0.001990170126972892,2.969554292431921e-11,6.366153132371326e-06,7.328820227219825e-21,0.001967974303751945,1.3543719786789362e-10,0.0041061927938765945,431
1.4559030754293713e-09,3.0842808647609866e-05,1.0723723986942817e-07,0.005947659993918812,1.3025544979715193e-08,7.5742463188521346e-06,1.6773784039871654e-13,0.04839485331823588,1.123876697209188e-11,2.551875875980219e-29,2.825551871691291e-06,0.00033915487063821743,4.039326298797139e-14,2.8313727814592988e-05,3.1940769920173686e-05,1.4091804900699176e-10,8.863180502982115e-05,2.0264264977473487e-09,6.559916349238765e-10,1.1583222841658586e-11,0.001503620969028432,8.490007948813972e-36,9.389644361730276e-08,2.4244677991288274e-13,1.3551032787545503e-09,0.0001307520209728434,4.491504532878375e-07,0.00934925916850021,9.343819587280579e-11,6.704682233387346e-10,0.01644902069023789,3.7497191514362596e-08,8.388665563251016e-13,0.004399335410697758,1.7823912952033527e-06,0.0015903794498043564,4.479404176665988e-07,7.526093606106958e-07,0.008373292034715334,0.026319896726545885,0.01506850007985093,3.7075585190649207e-09,1.1939275068637254e-10,509
1.0999213390032133e-10,4.349994856702039e-06,8.367537444489394e-07,2.3378902541279122e-09,3.735552209060949e-27,2.266257620075688e-11,1.6395018013835562e-06,9.102397357076859e-09,0.0018767779326139577,0.0003599127539618301,0.008834959161100407,0.003510437108498984,0.0008854511473775903,0.0005406310726753827,8.647860269728348e-08,0.03872036714169366,0.00012386399925891893,3.4058316005881805e-08,0.0016437123118863961,7.191069725812315e-11,4.593790261683172e-05,5.984430549533887e-10,0.008544874710263217,0.00011555996434924878,3.171073392810391e-07,2.0852362257429694e-08,0.008919932873862375,0.012053164453936721,0.0008531072434206647,1.415596840798475e-09,0.013559685437321075,2.8432346851391265e-07,1.036999676996304e-11,2.0200875734603557e-06,0.026315525657709195,3.2727446841422574e-08,0.0019397945271657623,8.520830212464629e-09,4.2292291670871365e-09,3.916351466553663e-08,0.00019647845817176077,1.1912802041410578e-07,3.210649662054054e-05,835
0.018191366384776555,0.0017021649675521583,0.002653268704352049,0.008225791063635262,0.0004004514608008399,0.004445010126573101,2.9827461549410174e-15,2.1603719946577093e-14,2.4319728527794737e-14,3.378335138772255e-24,5.390677914339873e-31,2.551236486134023e-10,4.1826029319811366e-16,6.73445807270715e-05,3.2091328600182523e-15,5.400653133668081e-11,3.8107934962805175e-05,5.316963100231516e-13,7.65545940514174e-12,1.709063572659408e-14,9.380494738220763e-08,2.266772482256243e-16,0.002229674031485091,8.616910439659957e-16,1.0473641922199359e-12,5.469540526553194e-13,1.0559630448466e-07,1.0385851089889373e-10,3.4766936868910984e-14,3.249728684441405e-23,0.008434993039652564,2.4429060424479913e-09,6.31324806932366e-27,0.0019183296715247092,5.991651504339686e-05,2.8150665174631847e-07,3.664247275900728e-09,3.2113914233324064e-09,0.007624138156114918,0.019319231492011636,0.02246956463220033,1.0669175052856036e-13,3.237553858735048e-14,884
