feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.4455882352941177,0.059600320980378284,0.38069967165422397,0.050859584998002784,0.3962059379854702,0.3907528161436199
direct_binned,bins1024_auc,svm_C1p0,100,0.42558823529411766,0.0597746926029908,0.36091607505477763,0.04856415554950433,0.3721500753099915,0.3694683890432603
direct_binned,bins1024_auc,xgboost_depth2,100,0.38754901960784316,0.055554769139168486,0.3295372712892845,0.04364168953726825,0.3484967741999872,0.33898724392503
direct_binned,bins2048_auc,logreg_C0p1,100,0.44735294117647056,0.06282450350348331,0.38154971693826817,0.05371778472488098,0.3948763206112118,0.39023128473357305
direct_binned,bins2048_auc,svm_C1p0,100,0.42401960784313725,0.05838243213978691,0.35661092921128956,0.045993316033833345,0.36719136561003457,0.36445401887871853
direct_binned,bins2048_auc,xgboost_depth2,100,0.3905882352941177,0.05272617595901208,0.33343811872349877,0.04318455337584279,0.3514184002871223,0.3427808141277106
foundation_backbone,mae_flatten,logreg_C0p1,100,0.41872549019607846,0.06186899180274353,0.35637307605373747,0.04888204575450772,0.37027532962147547,0.3625955343521848
foundation_backbone,mae_flatten,svm_C1p0,100,0.41274509803921566,0.05894718632648072,0.34676399258201956,0.04708220005035314,0.3593768536928322,0.3523484833006429
foundation_backbone,mae_flatten,xgboost_depth2,100,0.43676470588235294,0.0647681959264709,0.36394031014114425,0.04975266051922041,0.3799277581817466,0.37029486079328755
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.4385294117647059,0.05443194603245946,0.36978213901168955,0.043115695569695994,0.38150805529942167,0.37588255625476735
