family,model,fine_tune_mode,support_per_class,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,n_episodes
jigsaw,jigsaw_multibin,frozen,2,0.5459459459459459,0.07488865744367713,0.5429093567251462,0.07381878812803089,0.5097124548381862,0.09439895272994957,0.5114086848554928,0.09420003889140117,0.5532994534913778,0.09727888990651146,0.4305555555555555,0.2411854866227983,0.44695194419784057,0.16850670364155249,0.5694444444444444,0.10491301255355998,0.5557151306072947,0.08485491497264702,24.9,9.8257032544467,13.1,9.8257032544467,20.5,8.682677518420737,15.5,8.682677518420737,10
jigsaw,jigsaw_multibin,frozen,5,0.6161764705882353,0.05941289716127723,0.617012987012987,0.059631080916557826,0.6071116175839844,0.06453146671872721,0.6070173914803739,0.06451930314206933,0.6072300051930863,0.06467253812495774,0.6454545454545455,0.16905240742889271,0.6103153051067385,0.09320726932775679,0.6618614718614719,0.0733383958732139,0.6325828882551536,0.07632947750545997,20.6,5.58171618371586,14.4,5.58171618371586,11.7,5.57872944515346,21.3,5.578729445153459,10
jigsaw,jigsaw_multibin,frozen,10,0.6706896551724137,0.07729831645331,0.6691666666666667,0.07719748294563653,0.6637283871066205,0.07963616574028264,0.6644931636345195,0.07961827991411609,0.6837719012803947,0.10196717374189704,0.625,0.1517565331426424,0.64154986779755,0.09358898294629471,0.7354166666666667,0.07749444769974322,0.7128719104707176,0.07877731106736909,21.4,4.526465385804788,8.6,4.526465385804788,10.5,4.249182927993988,17.5,4.249182927993988,10
jigsaw,jigsaw_multibin,frozen,15,0.7270833333333333,0.07822909731466081,0.7249565217391305,0.07849567566757239,0.7233178079175095,0.07974754660632802,0.7242707913307596,0.07943974818994756,0.7414912280701754,0.09670999261765933,0.673913043478261,0.1199488794003395,0.7004462059995062,0.09095663898519249,0.7804347826086956,0.08123728149206988,0.7325057381928304,0.10262929551822811,19.4,2.716206504995115,5.6,2.7162065049951156,7.5,2.758824226207808,15.5,2.758824226207808,10
jigsaw,jigsaw_multibin,frozen,20,0.7789473684210526,0.06349810902053983,0.7786111111111111,0.06472281830912913,0.7772272696964413,0.06457078399089544,0.7778478006286135,0.06417294105228764,0.7675255652500235,0.06934455932397962,0.7722222222222223,0.11249142628509215,0.7654371819851696,0.07421596241725836,0.8280555555555555,0.061592520211088624,0.7842486961994811,0.07973133346551417,15.7,1.567021236472421,4.3,1.5670212364724212,4.1,2.0248456731316584,13.9,2.024845673131658,10
jigsaw,jigsaw_multibin,frozen,25,0.7821428571428571,0.06828395428428567,0.7776923076923077,0.07205944332320748,0.7765483596556467,0.07333173343805979,0.7786665810796681,0.07185269960531201,0.7981277056277056,0.06887581422585062,0.7153846153846154,0.14527400486374661,0.7468932597193467,0.0961202480897283,0.8438461538461539,0.0756634763147886,0.8096808010936064,0.1060442295114769,12.6,1.0749676997731397,2.4,1.0749676997731399,3.7,1.888562063228706,9.3,1.888562063228706,10
jigsaw,jigsaw_multibin,frozen,30,0.7777777777777778,0.0785674201318386,0.78125,0.07436070123989474,0.7749351319475158,0.07915370519588594,0.7759113469949384,0.07996430551693842,0.7367621267621267,0.10723974359689818,0.8125,0.10622957319984969,0.7661491965207136,0.07652067123233804,0.8887500000000002,0.06599926346390374,0.8628262362637363,0.09983579255844853,7.5,1.4337208778404378,2.5,1.4337208778404378,1.5,0.8498365855987974,6.5,0.8498365855987975,10
jigsaw,jigsaw_multibin,frozen,36,0.8,0.15315609724544693,0.8,0.15811388300841897,0.7818650793650793,0.15892911362908346,0.7991534391534392,0.14980496243697966,0.7333333333333333,0.25092421756969363,0.8,0.2581988897471611,0.73,0.192738548682271,0.925,0.08740073734751264,0.9083333333333332,0.09976824997815541,3.2,0.7888106377466155,0.8,0.7888106377466155,0.4,0.5163977794943222,1.6,0.5163977794943222,10
jigsaw,jigsaw_multibin,unfreeze_last_1,2,0.5378378378378379,0.07313406754090954,0.5350877192982456,0.07308235668407097,0.5015979183114739,0.09299773132885895,0.5032363700567206,0.09206783933392788,0.5183817893850788,0.14895861437132793,0.4333333333333333,0.2559980066794824,0.4409752037373453,0.18426141828161646,0.5657894736842105,0.10466782365698811,0.5544721749605362,0.0899386419117546,24.2,9.531235200352809,13.8,9.531235200352809,20.4,9.215928240461366,15.6,9.215928240461366,10
jigsaw,jigsaw_multibin,unfreeze_last_1,5,0.6147058823529411,0.05623384470470583,0.6154112554112554,0.05723359216597255,0.6057783374862699,0.0637760374131858,0.6057971517658969,0.0631371358883036,0.6030668086553139,0.05545356257316852,0.6393939393939394,0.1728719342238103,0.6051386519789483,0.10706151931025835,0.6688311688311688,0.06117305041536223,0.6450559830694884,0.06508203050876181,20.7,5.056349144063003,14.3,5.056349144063003,11.9,5.704773829385741,21.1,5.704773829385741,10
jigsaw,jigsaw_multibin,unfreeze_last_1,10,0.6775862068965518,0.0608490157819146,0.6767857142857143,0.06088975060217492,0.6718202448305426,0.06389901606910868,0.6723308762346678,0.06394659137483745,0.6793854245439328,0.07583667810478822,0.6535714285714286,0.14191155304938669,0.6570119341109132,0.07775119534042273,0.7357142857142858,0.06101569545586372,0.7122610746364566,0.06434802930390135,21.0,4.109609335312651,9.0,4.109609335312651,9.7,3.9735234853828274,18.3,3.9735234853828274,10
