feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.4455882352941177,0.059600320980378284,0.38069967165422397,0.050859584998002784,0.3962059379854702,0.3907528161436199
direct_binned,bins1024_auc,svm_C1p0,100,0.42558823529411766,0.0597746926029908,0.36091607505477763,0.04856415554950433,0.3721500753099915,0.3694683890432603
direct_binned,bins1024_auc,xgboost_depth2,100,0.38754901960784316,0.055554769139168486,0.3295372712892845,0.04364168953726825,0.3484967741999872,0.33898724392503
direct_binned,bins2048_auc,logreg_C0p1,100,0.44735294117647056,0.06282450350348331,0.38154971693826817,0.05371778472488098,0.3948763206112118,0.39023128473357305
direct_binned,bins2048_auc,svm_C1p0,100,0.42401960784313725,0.05838243213978691,0.35661092921128956,0.045993316033833345,0.36719136561003457,0.36445401887871853
direct_binned,bins2048_auc,xgboost_depth2,100,0.3905882352941177,0.05272617595901208,0.33343811872349877,0.04318455337584279,0.3514184002871223,0.3427808141277106
foundation_backbone,mae_flatten,logreg_C0p1,100,0.41294117647058826,0.058247659823482505,0.35177950247825934,0.04428829149412401,0.3662776317053366,0.35834360016890054
foundation_backbone,mae_flatten,svm_C1p0,100,0.40794117647058825,0.0566526020453947,0.3403026521097147,0.04517522052779322,0.3512934774542545,0.34620762163561075
foundation_backbone,mae_flatten,xgboost_depth2,100,0.4336274509803921,0.06104053168616842,0.36605840809372436,0.04564592553643727,0.3825317420856323,0.3732220326631797
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.42970588235294116,0.05434626320489055,0.36544071338397077,0.05125147426526565,0.3763169024533516,0.371330380979623
