feature_group,feature_name,classifier,n_episodes,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_recall_mean
direct_binned,bins1024_auc,logreg_C0p1,100,0.4455882352941177,0.059600320980378284,0.38069967165422397,0.050859584998002784,0.3962059379854702,0.3907528161436199
direct_binned,bins1024_auc,svm_C1p0,100,0.42558823529411766,0.0597746926029908,0.36091607505477763,0.04856415554950433,0.3721500753099915,0.3694683890432603
direct_binned,bins1024_auc,xgboost_depth2,100,0.38754901960784316,0.055554769139168486,0.3295372712892845,0.04364168953726825,0.3484967741999872,0.33898724392503
direct_binned,bins2048_auc,logreg_C0p1,100,0.44735294117647056,0.06282450350348331,0.38154971693826817,0.05371778472488098,0.3948763206112118,0.39023128473357305
direct_binned,bins2048_auc,svm_C1p0,100,0.42401960784313725,0.05838243213978691,0.35661092921128956,0.045993316033833345,0.36719136561003457,0.36445401887871853
direct_binned,bins2048_auc,xgboost_depth2,100,0.3905882352941177,0.05272617595901208,0.33343811872349877,0.04318455337584279,0.3514184002871223,0.3427808141277106
foundation_backbone,mae_flatten,logreg_C0p1,100,0.448921568627451,0.05864657810960097,0.3745145420739152,0.045745375040805794,0.38880488507036814,0.3793717479840907
foundation_backbone,mae_flatten,svm_C1p0,100,0.43833333333333335,0.05420745617213199,0.3654256922347372,0.042640276658481385,0.3786203191249198,0.3707810456848643
foundation_backbone,mae_flatten,xgboost_depth2,100,0.4411764705882353,0.05554681697027847,0.363084520068899,0.04156170651364265,0.3771433086914675,0.36930376212269805
prototype_head,mae_embeddings,prototype_mahalanobis_support_anova,100,0.4379411764705883,0.04930704005285237,0.3688709799746862,0.043050421358681326,0.38053829607191914,0.3748086929279721
