glucose,L-lactate,L-alanine,L-valine,L-isoleucine,L-leucine,L-glutamine,L-glutamate,glycine,citrate,creatine,creatinine,pyruvate,acetate,3-hydroxybutyrate,2-hydroxybutyrate,formate,L-histidine,L-phenylalanine,L-tyrosine,L-threonine,L-proline,L-lysine,L-methionine,taurine,choline,betaine,myo-inositol,succinate,L-asparagine,L-aspartate,L-arginine,L-serine,L-tryptophan,L-ornithine,trimethylamine,TMAO,dimethylglycine,sarcosine,glycerol,L-citrulline,L-carnitine,glutathione,row
0.03910219096369079,1.3467546881360642e-22,4.998009075674806e-10,8.501861361966406e-20,0.0021528327735442975,4.0654743902074745e-18,5.630677008805171e-10,0.006011778936119188,0.0012802326124310573,1.384528087604479e-10,0.00033230433544309144,0.000667630692619296,2.6566793670864005e-07,2.807115858112294e-07,5.660888298100227e-10,5.6397729803329514e-14,0.00016985186454811644,0.002262253494660325,1.4646628877723343e-06,3.626201881246406e-07,0.08199607189144113,0.01732814759329091,1.543650087947531e-08,2.52603460243966e-10,2.0577882701970792e-05,0.007485231887896409,9.888622279933268e-07,0.021659195970612024,5.090820086245139e-08,1.558818296306335e-09,5.221889414013776e-29,1.0385863602028908e-06,0.0018422848959110995,3.1402067781497383e-07,1.3174265878808559e-09,1.065826591739284e-06,2.8170326070947285e-06,4.19405617389764e-07,2.2051624539001484e-07,0.006873700081145651,1.0864651656384442e-11,0.0005577229068460517,6.947490975552403e-09,26
0.08399927368222793,0.06267470275791241,0.0013950180388352914,8.684064918025976e-10,0.010755891535610745,1.4048727264464862e-05,0.0003085612204432529,0.0065740440797411575,0.00015892982943498555,3.626844276733398e-08,0.0029331220442078325,0.0013388343375266018,6.550008201502917e-05,5.683128615286003e-08,0.00035869510228074856,1.531487924117487e-10,0.00012761562075357162,0.004541857416424082,0.0010047191909984688,2.0934359760941683e-08,0.006836814856869216,0.026337353316606932,1.0615250304984108e-17,0.0007009818916460752,0.0033645187407026923,0.008629592326880122,0.003489812019374387,1.8830099136717974e-07,1.537094644667358e-05,1.4838763575837172e-05,0.008745983514994012,0.012776041916800974,0.0037527512785155703,0.00047623096063499095,8.858712435366481e-08,2.8928553649512173e-05,0.0012405049971157011,0.0013093236643140055,0.0015363685736647125,0.0065477930026553366,7.347679945186034e-20,0.037160649659905315,0.00021667183027359156,51
0.04947755006377998,0.12943941470397186,0.001914792637155089,1.749062091466242e-09,0.005493274173396507,0.0024733185486109587,2.4969369974948295e-09,0.009602323662453708,0.0018650529835906764,1.5522052833408172e-06,0.0028413607471682928,0.0012023789196241822,0.00018375916274465833,0.0002228171550166712,0.0026660863261772963,1.6060818942013507e-09,0.0018511722810888788,0.0037528230679367914,0.0003642951036153674,3.769887215732211e-07,0.002340480415596373,0.0033329110456681425,7.964279930397893e-06,2.0325605111119407e-06,2.6798908675682655e-06,0.011025681666574463,0.0019451859599286026,8.418050270113679e-08,9.085556049577945e-05,5.698204052072648e-06,0.0023817434988448296,0.0035958303348216803,0.00019567972024072907,8.942952427906845e-08,4.9773350046557197e-17,0.00016955330673356806,5.004744311246011e-05,0.001153234541637825,0.0005040663850094936,0.004402350278576771,9.239958242451394e-12,0.010592596727571181,1.8000268871190184e-18,79
0.05297828493611619,0.10428338920317354,0.0013003031882494842,1.811108444962855e-09,0.004070089916422754,0.003751420902468021,1.5460144919259305e-11,0.00672472734438934,0.0004932756417131808,1.7766034579951233e-07,0.0028084753884867436,0.0013004937727721492,9.057231416113084e-05,7.317026660525216e-05,0.0019660541431868873,5.3637916004399044e-12,0.001592451541803497,0.0048544701925759826,0.0025548217414721325,1.2484074585149866e-08,3.6056002953855706e-12,0.004229341016137307,0.0006239826131613236,1.8665429783932576e-18,6.960051000334934e-07,0.013399754075684731,0.0015886836176613782,6.571785130588554e-10,0.0002186807481356739,2.4401080487218996e-09,0.0017977314502515788,4.722511327675578e-05,8.456929037784116e-10,3.039542184066886e-11,3.12469585035672e-07,2.77699322470393e-05,1.0334451280051745e-05,0.0005377363552330729,0.00011336832740256223,0.0070073943225023635,0.004386596595592499,0.0070996936221001065,0.001405307133631107,158
0.025271343900719466,0.13448300496964005,0.013803514549730623,6.985817084243149e-09,0.006528581208431001,0.004671906986349928,1.289254511677781e-10,0.01695003364138671,0.00595131080044274,2.2570818669291316e-06,0.00448244805945248,0.002209500933841253,0.0005045588998153619,0.0005497497511119403,0.0022307878119970912,3.2753087277030914e-09,0.004869494771342367,0.0030778365723310728,0.0018151278040159518,2.8670514241656187e-08,0.0237729061042968,0.009611405963283779,0.007387751586070617,4.914869473200172e-07,6.759625389395122e-08,0.01148168302728127,0.0023176331023543454,6.3048165609349974e-06,0.0005988154922616771,7.069298211348352e-06,0.0007675878653253115,0.00010934419976025783,0.0011541045615523487,3.4001855540117195e-10,0.0001466377592297281,0.00017351240044982382,4.153628334779911e-05,0.0011930634969100496,0.0005171583220335709,0.004094642750313717,4.4209606781289106e-10,0.009377865374100834,3.939462822272307e-08,213
0.001230444362053653,0.0017310257400411997,5.343415937912943e-06,0.00012785720234100945,0.0007428375840586371,3.7597817672413854e-07,4.167919169514803e-06,8.067746560782128e-10,3.0544916926699184e-06,0.0020938145520264587,2.4391417485749573e-10,7.1640322822369705e-09,5.965294611747183e-06,0.0003186517354997953,0.0013720285150866545,0.01478312933240657,3.674928413719676e-05,0.0027447745662977827,0.0025160632351420888,2.1809068955816875e-09,1.1174922011851024e-09,0.022100323157872383,1.9347012785217156e-09,4.546239692628537e-08,8.378364554447102e-06,0.000372152213138503,0.0012147823497424331,0.0011969768670180882,0.00020401397193022121,3.426024020011327e-11,2.665265326049208e-35,6.561729185240076e-07,0.000658086008123188,1.223089106055608e-18,1.8098325994132337e-08,3.564766763078571e-12,0.0006056144097698637,1.3059060625228255e-10,2.0189787277309946e-06,9.587759879483502e-08,4.829306112606672e-10,3.7701568822648824e-08,0.0031512574105313496,273
0.07793842065814557,0.17110125883315166,0.005010953577145151,0.0011638908322055938,0.006517539822320745,0.006889764516533834,1.778312542844162e-07,0.010085254670531127,0.0018216139498456903,8.299801453897638e-05,0.0030280660084472124,0.0018256876025939648,0.00028957544053428,4.102673296005574e-06,0.005959964106256436,3.963399995019382e-09,0.0030915251389669286,0.0025661564421232404,0.0009793863140559903,4.538451046209642e-06,2.905019078223567e-18,9.062957695160517e-15,0.005533206083815732,0.00024151811027242018,0.0024114510114996855,0.010431756767648851,0.0020196334998926623,3.091152168403995e-08,0.000543276255687573,1.2189685314198146e-05,0.004179423556833805,0.008667048317676508,0.000979179841765642,8.727033743104098e-05,0.0005256013006844243,0.00015527477233061353,0.0001386040835107761,0.0012150374624982803,0.0003133734026282754,0.0028687475377390747,1.8612225526933165e-18,0.00770558016986393,1.403282850145649e-07,323
0.031679975588267933,0.13701174976147504,0.011459798851524093,0.000550429883891031,0.005244401733118536,0.00592325154737851,3.9036993730030945e-10,0.013319186537420539,0.0024293735406958296,4.8062165602712134e-05,0.002987887428005964,0.0013555625322740437,0.00028399059839436647,2.5160769841915757e-05,0.0017854993958675018,6.986677765079534e-28,0.0020636729431741337,0.003422009096789981,0.0007469546610819631,2.2660280032060755e-08,4.3086798797230415e-05,0.0023381795704664316,0.004393341731129882,9.049446360094148e-05,7.098931409444568e-08,0.02016844329805346,0.001814168343692114,6.583923047112991e-10,0.0006276497693027255,1.1951049225217762e-07,0.002289010955968003,0.004523213270788546,0.0021673375332870704,7.810837535570602e-10,0.000954833590051579,6.602170544390228e-05,2.7287212461274768e-06,0.0010963266142852133,0.0004525207127541147,0.0074599507724604705,1.1885551426621316e-22,0.008433123232378954,2.434802507243647e-10,394
0.006951154454408949,0.0044110552360446505,4.3452888032644944e-11,0.0014896141111697381,0.0036019417953334076,1.2389388048194373e-06,5.679152054586426e-12,4.5691074757265096e-18,1.422457536534752e-05,8.290897590243635e-20,2.1829236382036535e-12,2.338615971470834e-10,7.341034729933505e-09,0.00023322458225262277,0.0041286744478645785,0.048880162197129456,7.64486745340443e-05,0.017075489914684654,0.014310798974239307,2.2269140567365417e-14,3.006460854202176e-09,0.08055546781496964,1.6824342029287463e-10,1.593817118191046e-20,0.002343226924429794,0.0008003594336352426,0.006036536831970708,0.009992664398765984,3.559958534511649e-06,4.403700825552216e-21,0.013347500493719295,1.7902843816897157e-07,6.001577431823462e-10,2.300229068690452e-12,3.5947452132153236e-11,4.409603603404483e-15,0.002881708803594037,2.1376255832196375e-12,7.236225995084322e-12,4.696875435054044e-08,3.513627184579385e-12,1.2871298350411263e-09,0.027710892716209568,723
3.672823981349016e-12,0.0020173710758229196,1.654930754151028e-09,0.0007967101323980751,0.0035419088830802373,3.9323504576280893e-19,9.016870047277487e-19,6.69375354233817e-12,1.217169273790169e-07,0.00030234332934306747,0.0024002754324784488,3.0817401137531025e-12,1.6738745173386234e-07,0.00019238063271274035,0.0024696537271597947,0.015046506277510982,8.559649410365142e-05,0.003738385220875133,0.0038045384539027475,8.769194499255715e-13,0.00021370464990891304,0.020067947560840738,6.577510377811089e-11,3.343571792545977e-11,1.0737046280845329e-06,1.2440301546196548e-10,0.0023144631616019637,5.965906049833137e-10,1.0501708113467209e-06,1.8902935771344314e-14,0.00013145586100072644,1.4141979158959458e-07,0.021910096238581693,4.1387469880998344e-22,9.097389233272616e-11,3.3789236024478903e-13,0.00039072326184567,3.9198377867827665e-12,0.0003501570884068483,4.360761812841485e-09,1.9495849650881914e-11,2.6910012479356867e-10,0.002955701143910154,775
